Id,IndicatorCode,SpatialDim,SpatialValueCode,TimeDim/year,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28474185,MDG_0000000025,GNB,FJI,2011,99.6,99.6,,,Unclear definition of the cadres included. Annual Report 2012. Suva: Ministry of Health [Fiji]; 2013.,2022-05-09T15:22:25Z,2011,1/1/2011,12/31/2011
28474186,MDG_0000000025,GNB,FJI,2012,99.3,99.3,,,Unclear definition of the cadres included. Annual Report 2012. Suva: Ministry of Health [Fiji]; 2013.,2022-05-09T15:22:25Z,2012,1/1/2012,12/31/2012
28474187,MDG_0000000025,GNB,FJI,2013,98.8,98.8,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Fiji National Immunisation Coverage Survey 2013. Suva: Ministry of Health [Fiji]; 2014.",2022-05-09T15:22:25Z,2013,1/1/2013,12/31/2013
28474188,MDG_0000000025,GNQ,FJI,2014,99.7,99.7,,,Unclear definition of the cadres included. Annual Report 2015. Suva: Ministry of Health [Fiji]; 2016.,2022-05-09T15:22:25Z,2014,1/1/2014,12/31/2014
28474189,MDG_0000000025,GNQ,FJI,2015,99.9,99.9,,,Unclear definition of the cadres included. Annual Report 2015. Suva: Ministry of Health [Fiji]; 2016.,2022-05-09T15:22:25Z,2015,1/1/2015,12/31/2015
28474190,MDG_0000000025,GNQ,FJI,2016,99.8,99.8,,,Unclear definition of the cadres included. Health Status Report 2016. Suva: Ministry of Health & Medical Services [Fiji]; 2017.,2022-05-09T15:22:25Z,2016,1/1/2016,12/31/2016
28474191,MDG_0000000025,GNQ,FJI,2021,99.8,99.8,,,"Unclear definition of the cadres included. Fiji Bureau of Statistics. 2021. Fiji Multiple Indicator Cluster Survey 2021, Fact Sheet. Suva, Fiji: Fiji Bureau of







Statistics.",2022-05-09T15:22:25Z,2021,1/1/2021,12/31/2021
28474192,MDG_0000000025,GNQ,FIN,2000,99.9,99.9,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:25Z,2000,1/1/2000,12/31/2000
28474193,MDG_0000000025,GNQ,FIN,2001,99.9,99.9,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:25Z,2001,1/1/2001,12/31/2001
28474194,MDG_0000000025,GNQ,FIN,2002,99.9,99.9,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:25Z,2002,1/1/2002,12/31/2002
28474195,MDG_0000000025,GNQ,FIN,2003,99.9,99.9,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:25Z,2003,1/1/2003,12/31/2003
28474196,MDG_0000000025,GNQ,FIN,2004,99.8,99.8,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:25Z,2004,1/1/2004,12/31/2004
28474197,MDG_0000000025,GNQ,FIN,2005,99.9,99.9,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:25Z,2005,1/1/2005,12/31/2005
28474198,MDG_0000000025,GNQ,FIN,2006,99.8,99.8,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:25Z,2006,1/1/2006,12/31/2006
28474199,MDG_0000000025,GNQ,FIN,2007,99.8,99.8,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:25Z,2007,1/1/2007,12/31/2007
28474200,MDG_0000000025,GRC,FIN,2008,99.8,99.8,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:25Z,2008,1/1/2008,12/31/2008
28474201,MDG_0000000025,GRC,FIN,2009,99.8,99.8,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:25Z,2009,1/1/2009,12/31/2009
28474202,MDG_0000000025,GRC,FIN,2010,99.8,99.8,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:25Z,2010,1/1/2010,12/31/2010
28474203,MDG_0000000025,GRC,FIN,2011,99.8,99.8,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:25Z,2011,1/1/2011,12/31/2011
28474204,MDG_0000000025,GRC,FIN,2012,99.8,99.8,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:25Z,2012,1/1/2012,12/31/2012
28474205,MDG_0000000025,GRC,FIN,2013,99.7,99.7,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:26Z,2013,1/1/2013,12/31/2013
28474206,MDG_0000000025,GRC,FIN,2014,99.7,99.7,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:26Z,2014,1/1/2014,12/31/2014
28474207,MDG_0000000025,GRC,FIN,2015,99.7,99.7,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:26Z,2015,1/1/2015,12/31/2015
28474208,MDG_0000000025,GRC,FIN,2016,99.6,99.6,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:26Z,2016,1/1/2016,12/31/2016
28474209,MDG_0000000025,GRC,FIN,2017,99.6,99.6,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:26Z,2017,1/1/2017,12/31/2017
28474210,MDG_0000000025,GRC,FIN,2018,99.6,99.6,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:26Z,2018,1/1/2018,12/31/2018
28474211,MDG_0000000025,GRC,FIN,2019,99.5,99.5,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:26Z,2019,1/1/2019,12/31/2019
28474212,MDG_0000000025,GRD,FIN,2020,99.6,99.6,,,"Unclear definition of the cadres included. Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2022-05-09T15:22:26Z,2020,1/1/2020,12/31/2020
28474213,MDG_0000000025,GRD,FRA,2001,99.6,99.6,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Doisneau, L. Une femme accouche en moyenne à 14 kilomètres de son domicile. In: INSEE Première. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2003: No 903 - Juin 2003 (in French).",2022-05-09T15:22:26Z,2001,1/1/2001,12/31/2001
28474214,MDG_0000000025,GRD,FRA,2004,98,98,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Tableau 64: Conditions d'accouchement selon le groupe d'âges de la mère. Année 2004 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2005 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 23 November 2011, in French).",2022-05-09T15:22:26Z,2004,1/1/2004,12/31/2004
28474215,MDG_0000000025,GRD,FRA,2005,97.9,97.9,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Tableau 64: Conditions d'accouchement selon le groupe d'âges de la mère. Année 2005 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2006 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 23 November 2011, in French).",2022-05-09T15:22:26Z,2005,1/1/2005,12/31/2005
28474216,MDG_0000000025,GRD,FRA,2006,98.3,98.3,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Tableau 64: Conditions d'accouchement selon le groupe d'âges de la mère. Année 2006 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2007 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 23 November 2011, in French).",2022-05-09T15:22:26Z,2006,1/1/2006,12/31/2006
28474217,MDG_0000000025,GRD,FRA,2007,98.1,98.1,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Tableau 64: Conditions d'accouchement selon le groupe d'âges de la mère. Année 2007 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2008 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 23 November 2011, in French).",2022-05-09T15:22:26Z,2007,1/1/2007,12/31/2007
28474218,MDG_0000000025,GRD,FRA,2008,98,98,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Tableau 64: Conditions d'accouchement selon le groupe d'âges de la mère. Année 2008 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2009 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 23 November 2011, in French).",2022-05-09T15:22:26Z,2008,1/1/2008,12/31/2008
28474219,MDG_0000000025,GRD,FRA,2009,97.9,97.9,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Tableau 64: Conditions d'accouchement selon le groupe d'âges de la mère. Année 2009 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2010 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 23 November 2011, in French).",2022-05-09T15:22:26Z,2009,1/1/2009,12/31/2009
28474220,MDG_0000000025,GRD,FRA,2010,97.5,97.5,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Tableau 64: Conditions d'accouchement selon le groupe d'âges de la mère. Année 2010 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2011 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 23 November 2011, in French).",2022-05-09T15:22:26Z,2010,1/1/2010,12/31/2010
28474221,MDG_0000000025,GRD,FRA,2011,96.2,96.2,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Tableau 64: Conditions d'accouchement selon le groupe d'âges de la mère. Année 2011 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2012 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 18 October 2013, in French).",2022-05-09T15:22:26Z,2011,1/1/2011,12/31/2011
28474222,MDG_0000000025,GRD,FRA,2012,97.1,97.1,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Tableau 64: Conditions d'accouchement selon le groupe d'âges de la mère. Année 2012 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2013 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 18 October 2013, in French).",2022-05-09T15:22:26Z,2012,1/1/2012,12/31/2012
28474223,MDG_0000000025,GRD,FRA,2013,98.3,98.3,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. T64: Nés vivants (hors JDN) selon la condition de l’accouchement et le groupe d'âges de la mère. Année 2013 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2014 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 18 October 2016, in French).",2022-05-09T15:22:26Z,2013,1/1/2013,12/31/2013
28474224,MDG_0000000025,GTM,FRA,2014,98.3,98.3,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. T64: Nés vivants selon la condition de l’accouchement et le groupe d'âges de la mère. Année 2014 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2015 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 18 October 2016, in French).",2022-05-09T15:22:26Z,2014,1/1/2014,12/31/2014
28474225,MDG_0000000025,GTM,FRA,2015,97.7,97.7,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. T64: Nés vivants selon la condition de l’accouchement et le groupe d'âges de la mère. Année 2015 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2016 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 18 October 2016, in French).",2022-05-09T15:22:26Z,2015,1/1/2015,12/31/2015
28474226,MDG_0000000025,GTM,FRA,2016,97.4,97.4,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. T64: Nés vivants selon la condition de l’accouchement et le groupe d'âges de la mère. Année 2016 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2017 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 9 November 2017, in French).",2022-05-09T15:22:26Z,2016,1/1/2016,12/31/2016
28474227,MDG_0000000025,GTM,FRA,2017,98,98,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. T64: Nés vivants selon la condition de l’accouchement et le groupe d'âges de la mère. France métropolitaine. Année 2017 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2018 (https://www.insee.fr/fr/statistiques/3576469?sommaire=3576483, accessed 14 September 2018, in French).",2022-05-09T15:22:26Z,2017,1/1/2017,12/31/2017
28474228,MDG_0000000025,GTM,FRA,2018,98.1,98.1,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. T64: Nés vivants selon la condition de l’accouchement et le groupe d'âges de la mère. France métropolitaine. Année 2018 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2019 (https://www.insee.fr/fr/statistiques/3576469?sommaire=3576483, accessed 12 February 2020, in French).",2022-05-09T15:22:26Z,2018,1/1/2018,12/31/2018
28474229,MDG_0000000025,GTM,FRA,2019,97.6,97.6,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. T64: Nés vivants selon la condition de l’accouchement et le groupe d'âges de la mère. France métropolitaine. Année 2018 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2020 (https://www.insee.fr/fr/statistiques/3576469?sommaire=3576483), accessed 28 September 2021, (in French).",2022-05-09T15:22:26Z,2019,1/1/2019,12/31/2019
28474230,MDG_0000000025,GTM,DJI,2003,60.6,60.6,,,"Unclear definition of the cadres included. Rapport Annuel d'Activités des Maternités, Programme Santé de la Reproduction. Djibouti: Ministère de la Santé; 2003 (in French).",2022-05-09T15:22:26Z,2003,1/1/2003,12/31/2003
28474231,MDG_0000000025,GTM,DJI,2006,78.4,78.4,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. L’Enquête Djiboutienne à Indicateurs Multiple (EDIM) MICS 2006. Djibouti: Ministère de la Santé Djibouti, Fonds des Nations Unies pour l’enfance (UNICEF), Fonds des Nations Unies pour la Population (FNUAP/UNFPA), Organisation mondiale de la Santé (OMS/WHO), Programme des Nations Unies pour le développement (PNUD/UNDP), Agence Française pour le Développement (AFD), PAPFAM; 2007 (in French).",2022-05-09T15:22:26Z,2006,1/1/2006,12/31/2006
28474232,MDG_0000000025,GTM,DJI,2012,87.4,87.4,,,"Unclear definition of the cadres included. Deuxième Enquête Djiboutienne sur la Santé de la Famille (EDSF/PAPFAM 2 – 2012). Le Caire: Ministère de la Santé Djibouti, Direction de la Statistique et des Etudes Démographiques Djibouti, Ligue des États Arabes (Projet Pan Arabe sur la Santé de la Famille); 2012 (in French).",2022-05-09T15:22:26Z,2012,1/1/2012,12/31/2012
28474233,MDG_0000000025,GTM,GAB,2001,85.5,85.5,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Direction Générale de la Statistique et des Études Économiques (DGSEE) [Gabon], ORC Macro. Enquête Démographique et de Santé Gabon 2000. Calverton, Maryland: Direction Générale de la Statistique et des Études Économiques, Fonds des Nations Unies pour la population (FNUAP/UNFPA), ORC Macro; 2001 (in French).",2022-05-09T15:22:26Z,2000-2001,1/1/2000,12/31/2001
